Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,ComplexityMetric,WeightedCM,DualWeightedCM,TLCM,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,XGB,ADA,CAT,F1,G-mean,Accuracy,Precision,Recall,AUC-ROC,AUC-PR,BalancedAccuracy,CWA
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.673244291912208,0.6615443837520335,0.6756053850861089,0.6973244113786917,0.6756053850861089,-1.0,-1.0,0.12206735228876792,0.31628545508264744
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5591415680513551,0.361759680166109,0.5731488766500568,0.5800074749610008,0.5731488766500568,-1.0,-1.0,0.09578639200417784,0.2303762413640085
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6578153443452873,0.6478855376416531,0.6593233674272226,0.6745264995957188,0.6593233674272226,-1.0,-1.0,0.08888001613228474,0.22778450156122484
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6502723423148375,0.5664518313587533,0.6676501442433779,0.7695602570554821,0.6676501442433779,-1.0,-1.0,0.07006059591122826,0.033760521745333
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7914903574778638,0.7832016882155116,0.7919179998251596,0.811167295054895,0.7919179998251596,-1.0,-1.0,0.0515389623267886,0.0295093793927938
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6254137591106891,0.19705479185763553,0.6593889325990033,0.7038260009565716,0.6593889325990033,-1.0,-1.0,0.04057223597087011,0.0027431583297137623
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8101073371073371,0.8035876680566617,0.8108444794125361,0.8245826382726461,0.8108444794125361,-1.0,-1.0,0.05056997007872658,0.02946913220444826
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8026750814954133,0.7951388852447862,0.8027362531689833,0.8214101408054756,0.8027362531689833,-1.0,-1.0,0.03099632666787386,0.001476187976629864
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8157481510290107,0.8094188085332755,0.816264533613078,0.8295716903481459,0.816264533613078,-1.0,-1.0,0.05056997007872658,0.02946913220444826
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14227251459821516,0.0,0.24606608969315502,0.2968959339637843,0.24606608969315502,-1.0,-1.0,0.05263157894736842,0.009894787977960446
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7992836674865661,0.7932128927082696,0.7999825159541918,0.8151728141893365,0.7999825159541918,-1.0,-1.0,0.05307152937659702,0.029627216687708458
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5587556637768869,0.0,0.6026532039513944,0.6499522389195901,0.6026532039513944,-1.0,-1.0,0.0776178123380419,0.043919407600357674
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7772277483181149,0.7655192465529144,0.7784771396101058,0.8019870580240424,0.7784771396101058,-1.0,-1.0,0.05211905900571611,0.04002344454893403
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.606757164982229,0.0,0.6567007605559927,0.666277740727716,0.6567007605559927,-1.0,-1.0,0.05927330281706178,0.04036963619012845
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7967968717442401,0.7865912196610919,0.7973380540257016,0.8168630583363078,0.7973380540257016,-1.0,-1.0,0.04853225843182801,0.03985271129734754
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7844992693710178,0.7722688846423648,0.7838971938106477,0.8146028864823892,0.7838971938106477,-1.0,-1.0,0.047073626198446857,0.03976081350048282
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7784914503808477,0.7666097635739577,0.7811653116531166,0.8023069537241967,0.7811653116531166,-1.0,-1.0,0.049512650588690754,0.039893761817476295
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2364164535168191,0.0,0.3432992394440073,0.3797572108876938,0.3432992394440073,-1.0,-1.0,0.023856209150326796,0.003170012387720089
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7786380710051414,0.7676658862486283,0.7784771396101058,0.8029292776096474,0.7784771396101058,-1.0,-1.0,0.052099701669285604,0.040028169686955474
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2657413788624085,0.0,0.366715045960329,0.39811787088572803,0.366715045960329,-1.0,-1.0,0.19445609945609946,0.2980176758774153
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3262963894897928,0.0,0.4178761490082245,0.4659307328631308,0.4178761490082245,-1.0,-1.0,0.11835164835164835,0.19660341421006863
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14470694997010786,0.0,0.17706821480406387,0.24525041489481145,0.17706821480406387,-1.0,-1.0,0.060404040404040404,0.0076444551708181084
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31065644209927334,0.0,0.4240445089501694,0.43409231641374496,0.4240445089501694,-1.0,-1.0,0.15273115773115772,0.3179986334145693
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30504810348833117,0.0,0.4114658925979681,0.4139213740923646,0.4114658925979681,-1.0,-1.0,0.15050893550893552,0.29277928940154324
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36269772184383187,0.0,0.4619013062409289,0.4625614801490812,0.4619013062409289,-1.0,-1.0,0.08131701631701631,0.10297471798990297
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1746942509985988,0.0,0.30974842767295596,0.3561874244647354,0.30974842767295596,-1.0,-1.0,0.0638073038073038,0.008006643030313067
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.308825126942774,0.0,0.41775520077406875,0.4315887207919021,0.41775520077406875,-1.0,-1.0,0.10662004662004661,0.19472889639092894
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7219179357192954,0.7117141425783825,0.7219897554289013,0.7399139319133976,0.7219897554289013,-1.0,-1.0,0.030096483037659508,0.001122704817648092
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7145003000137037,0.7023895131395279,0.7160257797657698,0.7386580056854087,0.7160257797657698,-1.0,-1.0,0.030498382928050443,0.0015447716213886258
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.601708309961555,0.2339137861204957,0.61172835052786,0.646188736910173,0.61172835052786,-1.0,-1.0,0.10294428882664176,0.1642919175006323
